Train: 	Epoch    0	Batch   0	Step      1	Loss 1.609511	UAR 0.218182	lr 0.000001
Train: 	Epoch  204	Batch   8	Step   2049	Loss 1.608150	UAR 0.200000	lr 0.000699
Train: 	Epoch  204	Batch   9	Step   2050	Loss 1.608150	UAR 0.250000	lr 0.000698
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  205	Batch   0	Step   2051	Loss 1.608151	UAR 0.228571	lr 0.000698
Train: 	Epoch  205	Batch   1	Step   2052	Loss 1.608151	UAR 0.257143	lr 0.000698
Train: 	Epoch  205	Batch   2	Step   2053	Loss 1.608151	UAR 0.200000	lr 0.000698
Train: 	Epoch  205	Batch   3	Step   2054	Loss 1.608151	UAR 0.228571	lr 0.000698
Train: 	Epoch  205	Batch   4	Step   2055	Loss 1.608151	UAR 0.233333	lr 0.000698
Train: 	Epoch  205	Batch   5	Step   2056	Loss 1.608150	UAR 0.266667	lr 0.000697
Train: 	Epoch  205	Batch   6	Step   2057	Loss 1.608150	UAR 0.200000	lr 0.000697
Train: 	Epoch  205	Batch   7	Step   2058	Loss 1.608150	UAR 0.233333	lr 0.000697
Train: 	Epoch  205	Batch   8	Step   2059	Loss 1.608150	UAR 0.222222	lr 0.000697
Train: 	Epoch  205	Batch   9	Step   2060	Loss 1.608150	UAR 0.250000	lr 0.000697
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  206	Batch   0	Step   2061	Loss 1.608150	UAR 0.225000	lr 0.000697
Train: 	Epoch  206	Batch   1	Step   2062	Loss 1.608150	UAR 0.200000	lr 0.000696
Train: 	Epoch  206	Batch   2	Step   2063	Loss 1.608151	UAR 0.228571	lr 0.000696
Train: 	Epoch  206	Batch   3	Step   2064	Loss 1.608152	UAR 0.200000	lr 0.000696
Train: 	Epoch  206	Batch   4	Step   2065	Loss 1.608153	UAR 0.233333	lr 0.000696
Train: 	Epoch  206	Batch   5	Step   2066	Loss 1.608153	UAR 0.200000	lr 0.000696
Train: 	Epoch  206	Batch   6	Step   2067	Loss 1.608152	UAR 0.300000	lr 0.000696
Train: 	Epoch  206	Batch   7	Step   2068	Loss 1.608149	UAR 0.300000	lr 0.000695
Train: 	Epoch  206	Batch   8	Step   2069	Loss 1.608150	UAR 0.200000	lr 0.000695
Train: 	Epoch  206	Batch   9	Step   2070	Loss 1.608150	UAR 0.200000	lr 0.000695
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  207	Batch   0	Step   2071	Loss 1.608150	UAR 0.200000	lr 0.000695
Train: 	Epoch  207	Batch   1	Step   2072	Loss 1.608150	UAR 0.233333	lr 0.000695
Train: 	Epoch  207	Batch   2	Step   2073	Loss 1.608150	UAR 0.228571	lr 0.000695
Train: 	Epoch  207	Batch   3	Step   2074	Loss 1.608152	UAR 0.200000	lr 0.000694
Train: 	Epoch  207	Batch   4	Step   2075	Loss 1.608152	UAR 0.233333	lr 0.000694
Train: 	Epoch  207	Batch   5	Step   2076	Loss 1.608152	UAR 0.200000	lr 0.000694
Train: 	Epoch  207	Batch   6	Step   2077	Loss 1.608150	UAR 0.266667	lr 0.000694
Train: 	Epoch  207	Batch   7	Step   2078	Loss 1.608150	UAR 0.236364	lr 0.000694
Train: 	Epoch  207	Batch   8	Step   2079	Loss 1.608151	UAR 0.222222	lr 0.000694
Train: 	Epoch  207	Batch   9	Step   2080	Loss 1.608150	UAR 0.333333	lr 0.000693
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  208	Batch   0	Step   2081	Loss 1.608150	UAR 0.266667	lr 0.000693
Train: 	Epoch  208	Batch   1	Step   2082	Loss 1.608150	UAR 0.222222	lr 0.000693
Train: 	Epoch  208	Batch   2	Step   2083	Loss 1.608150	UAR 0.240000	lr 0.000693
Train: 	Epoch  208	Batch   3	Step   2084	Loss 1.608150	UAR 0.225000	lr 0.000693
Train: 	Epoch  208	Batch   4	Step   2085	Loss 1.608150	UAR 0.266667	lr 0.000693
Train: 	Epoch  208	Batch   5	Step   2086	Loss 1.608149	UAR 0.200000	lr 0.000692
Train: 	Epoch  208	Batch   6	Step   2087	Loss 1.608149	UAR 0.240000	lr 0.000692
Train: 	Epoch  208	Batch   7	Step   2088	Loss 1.608150	UAR 0.200000	lr 0.000692
Train: 	Epoch  208	Batch   8	Step   2089	Loss 1.608150	UAR 0.200000	lr 0.000692
Train: 	Epoch  208	Batch   9	Step   2090	Loss 1.608150	UAR 0.250000	lr 0.000692
Validate: 	Loss 1.607508	UAR 0.267857
Train: 	Epoch  209	Batch   0	Step   2091	Loss 1.608151	UAR 0.200000	lr 0.000692
Train: 	Epoch  209	Batch   1	Step   2092	Loss 1.608151	UAR 0.200000	lr 0.000691
Train: 	Epoch  209	Batch   2	Step   2093	Loss 1.608150	UAR 0.266667	lr 0.000691
Train: 	Epoch  209	Batch   3	Step   2094	Loss 1.608150	UAR 0.257143	lr 0.000691
Train: 	Epoch  209	Batch   4	Step   2095	Loss 1.608149	UAR 0.244444	lr 0.000691
Train: 	Epoch  209	Batch   5	Step   2096	Loss 1.608148	UAR 0.240000	lr 0.000691
Train: 	Epoch  209	Batch   6	Step   2097	Loss 1.608149	UAR 0.200000	lr 0.000691
Train: 	Epoch  209	Batch   7	Step   2098	Loss 1.608149	UAR 0.250000	lr 0.000690
Train: 	Epoch  209	Batch   8	Step   2099	Loss 1.608150	UAR 0.216667	lr 0.000690
Train: 	Epoch  209	Batch   9	Step   2100	Loss 1.608150	UAR 0.000000	lr 0.000690
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  210	Batch   0	Step   2101	Loss 1.608149	UAR 0.280000	lr 0.000690
Train: 	Epoch  210	Batch   1	Step   2102	Loss 1.608149	UAR 0.280000	lr 0.000690
Train: 	Epoch  210	Batch   2	Step   2103	Loss 1.608149	UAR 0.225000	lr 0.000690
Train: 	Epoch  210	Batch   3	Step   2104	Loss 1.608150	UAR 0.240000	lr 0.000689
Train: 	Epoch  210	Batch   4	Step   2105	Loss 1.608150	UAR 0.200000	lr 0.000689
Train: 	Epoch  210	Batch   5	Step   2106	Loss 1.608149	UAR 0.300000	lr 0.000689
Train: 	Epoch  210	Batch   6	Step   2107	Loss 1.608149	UAR 0.225000	lr 0.000689
Train: 	Epoch  210	Batch   7	Step   2108	Loss 1.608151	UAR 0.200000	lr 0.000689
Train: 	Epoch  210	Batch   8	Step   2109	Loss 1.608151	UAR 0.200000	lr 0.000689
Train: 	Epoch  210	Batch   9	Step   2110	Loss 1.608150	UAR 0.333333	lr 0.000688
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  211	Batch   0	Step   2111	Loss 1.608151	UAR 0.200000	lr 0.000688
Train: 	Epoch  211	Batch   1	Step   2112	Loss 1.608151	UAR 0.250000	lr 0.000688
Train: 	Epoch  211	Batch   2	Step   2113	Loss 1.608151	UAR 0.225000	lr 0.000688
Train: 	Epoch  211	Batch   3	Step   2114	Loss 1.608152	UAR 0.225000	lr 0.000688
Train: 	Epoch  211	Batch   4	Step   2115	Loss 1.608149	UAR 0.314286	lr 0.000688
Train: 	Epoch  211	Batch   5	Step   2116	Loss 1.608150	UAR 0.200000	lr 0.000687
Train: 	Epoch  211	Batch   6	Step   2117	Loss 1.608151	UAR 0.200000	lr 0.000687
Train: 	Epoch  211	Batch   7	Step   2118	Loss 1.608151	UAR 0.240000	lr 0.000687
Train: 	Epoch  211	Batch   8	Step   2119	Loss 1.608150	UAR 0.233333	lr 0.000687
Train: 	Epoch  211	Batch   9	Step   2120	Loss 1.608150	UAR 0.250000	lr 0.000687
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  212	Batch   0	Step   2121	Loss 1.608150	UAR 0.236364	lr 0.000687
Train: 	Epoch  212	Batch   1	Step   2122	Loss 1.608149	UAR 0.228571	lr 0.000686
Train: 	Epoch  212	Batch   2	Step   2123	Loss 1.608150	UAR 0.200000	lr 0.000686
Train: 	Epoch  212	Batch   3	Step   2124	Loss 1.608151	UAR 0.200000	lr 0.000686
Train: 	Epoch  212	Batch   4	Step   2125	Loss 1.608149	UAR 0.257143	lr 0.000686
Train: 	Epoch  212	Batch   5	Step   2126	Loss 1.608149	UAR 0.257143	lr 0.000686
Train: 	Epoch  212	Batch   6	Step   2127	Loss 1.608149	UAR 0.200000	lr 0.000686
Train: 	Epoch  212	Batch   7	Step   2128	Loss 1.608150	UAR 0.233333	lr 0.000686
Train: 	Epoch  212	Batch   8	Step   2129	Loss 1.608150	UAR 0.225000	lr 0.000685
Train: 	Epoch  212	Batch   9	Step   2130	Loss 1.608150	UAR 0.200000	lr 0.000685
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  213	Batch   0	Step   2131	Loss 1.608150	UAR 0.257143	lr 0.000685
Train: 	Epoch  213	Batch   1	Step   2132	Loss 1.608149	UAR 0.244444	lr 0.000685
Train: 	Epoch  213	Batch   2	Step   2133	Loss 1.608150	UAR 0.200000	lr 0.000685
Train: 	Epoch  213	Batch   3	Step   2134	Loss 1.608150	UAR 0.200000	lr 0.000685
Train: 	Epoch  213	Batch   4	Step   2135	Loss 1.608150	UAR 0.222222	lr 0.000684
Train: 	Epoch  213	Batch   5	Step   2136	Loss 1.608150	UAR 0.200000	lr 0.000684
Train: 	Epoch  213	Batch   6	Step   2137	Loss 1.608150	UAR 0.228571	lr 0.000684
Train: 	Epoch  213	Batch   7	Step   2138	Loss 1.608151	UAR 0.250000	lr 0.000684
Train: 	Epoch  213	Batch   8	Step   2139	Loss 1.608150	UAR 0.266667	lr 0.000684
Train: 	Epoch  213	Batch   9	Step   2140	Loss 1.608150	UAR 0.200000	lr 0.000684
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  214	Batch   0	Step   2141	Loss 1.608150	UAR 0.200000	lr 0.000683
Train: 	Epoch  214	Batch   1	Step   2142	Loss 1.608149	UAR 0.300000	lr 0.000683
Train: 	Epoch  214	Batch   2	Step   2143	Loss 1.608150	UAR 0.220000	lr 0.000683
Train: 	Epoch  214	Batch   3	Step   2144	Loss 1.608149	UAR 0.333333	lr 0.000683
Train: 	Epoch  214	Batch   4	Step   2145	Loss 1.608150	UAR 0.222222	lr 0.000683
Train: 	Epoch  214	Batch   5	Step   2146	Loss 1.608150	UAR 0.225000	lr 0.000683
Train: 	Epoch  214	Batch   6	Step   2147	Loss 1.608151	UAR 0.200000	lr 0.000682
Train: 	Epoch  214	Batch   7	Step   2148	Loss 1.608151	UAR 0.240000	lr 0.000682
Train: 	Epoch  214	Batch   8	Step   2149	Loss 1.608150	UAR 0.250000	lr 0.000682
Train: 	Epoch  214	Batch   9	Step   2150	Loss 1.608150	UAR 0.250000	lr 0.000682
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  215	Batch   0	Step   2151	Loss 1.608150	UAR 0.233333	lr 0.000682
Train: 	Epoch  215	Batch   1	Step   2152	Loss 1.608150	UAR 0.233333	lr 0.000682
Train: 	Epoch  215	Batch   2	Step   2153	Loss 1.608151	UAR 0.200000	lr 0.000682
Train: 	Epoch  215	Batch   3	Step   2154	Loss 1.608151	UAR 0.233333	lr 0.000681
Train: 	Epoch  215	Batch   4	Step   2155	Loss 1.608151	UAR 0.233333	lr 0.000681
Train: 	Epoch  215	Batch   5	Step   2156	Loss 1.608150	UAR 0.240000	lr 0.000681
Train: 	Epoch  215	Batch   6	Step   2157	Loss 1.608151	UAR 0.200000	lr 0.000681
Train: 	Epoch  215	Batch   7	Step   2158	Loss 1.608151	UAR 0.266667	lr 0.000681
Train: 	Epoch  215	Batch   8	Step   2159	Loss 1.608150	UAR 0.240000	lr 0.000681
Train: 	Epoch  215	Batch   9	Step   2160	Loss 1.608150	UAR 0.250000	lr 0.000680
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  216	Batch   0	Step   2161	Loss 1.608151	UAR 0.225000	lr 0.000680
Train: 	Epoch  216	Batch   1	Step   2162	Loss 1.608151	UAR 0.233333	lr 0.000680
Train: 	Epoch  216	Batch   2	Step   2163	Loss 1.608151	UAR 0.225000	lr 0.000680
Train: 	Epoch  216	Batch   3	Step   2164	Loss 1.608150	UAR 0.240000	lr 0.000680
Train: 	Epoch  216	Batch   4	Step   2165	Loss 1.608151	UAR 0.200000	lr 0.000680
Train: 	Epoch  216	Batch   5	Step   2166	Loss 1.608151	UAR 0.250000	lr 0.000679
Train: 	Epoch  216	Batch   6	Step   2167	Loss 1.608151	UAR 0.220000	lr 0.000679
Train: 	Epoch  216	Batch   7	Step   2168	Loss 1.608151	UAR 0.200000	lr 0.000679
Train: 	Epoch  216	Batch   8	Step   2169	Loss 1.608150	UAR 0.275000	lr 0.000679
Train: 	Epoch  216	Batch   9	Step   2170	Loss 1.608150	UAR 0.200000	lr 0.000679
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  217	Batch   0	Step   2171	Loss 1.608151	UAR 0.200000	lr 0.000679
Train: 	Epoch  217	Batch   1	Step   2172	Loss 1.608152	UAR 0.225000	lr 0.000679
Train: 	Epoch  217	Batch   2	Step   2173	Loss 1.608151	UAR 0.240000	lr 0.000678
Train: 	Epoch  217	Batch   3	Step   2174	Loss 1.608151	UAR 0.244444	lr 0.000678
Train: 	Epoch  217	Batch   4	Step   2175	Loss 1.608151	UAR 0.257143	lr 0.000678
Train: 	Epoch  217	Batch   5	Step   2176	Loss 1.608151	UAR 0.222222	lr 0.000678
Train: 	Epoch  217	Batch   6	Step   2177	Loss 1.608151	UAR 0.200000	lr 0.000678
Train: 	Epoch  217	Batch   7	Step   2178	Loss 1.608150	UAR 0.300000	lr 0.000678
Train: 	Epoch  217	Batch   8	Step   2179	Loss 1.608150	UAR 0.228571	lr 0.000677
Train: 	Epoch  217	Batch   9	Step   2180	Loss 1.608150	UAR 0.200000	lr 0.000677
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  218	Batch   0	Step   2181	Loss 1.608149	UAR 0.260000	lr 0.000677
Train: 	Epoch  218	Batch   1	Step   2182	Loss 1.608150	UAR 0.200000	lr 0.000677
Train: 	Epoch  218	Batch   2	Step   2183	Loss 1.608151	UAR 0.200000	lr 0.000677
Train: 	Epoch  218	Batch   3	Step   2184	Loss 1.608152	UAR 0.200000	lr 0.000677
Train: 	Epoch  218	Batch   4	Step   2185	Loss 1.608151	UAR 0.225000	lr 0.000677
Train: 	Epoch  218	Batch   5	Step   2186	Loss 1.608151	UAR 0.233333	lr 0.000676
Train: 	Epoch  218	Batch   6	Step   2187	Loss 1.608151	UAR 0.250000	lr 0.000676
Train: 	Epoch  218	Batch   7	Step   2188	Loss 1.608151	UAR 0.200000	lr 0.000676
Train: 	Epoch  218	Batch   8	Step   2189	Loss 1.608150	UAR 0.300000	lr 0.000676
Train: 	Epoch  218	Batch   9	Step   2190	Loss 1.608150	UAR 0.200000	lr 0.000676
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  219	Batch   0	Step   2191	Loss 1.608150	UAR 0.200000	lr 0.000676
Train: 	Epoch  219	Batch   1	Step   2192	Loss 1.608150	UAR 0.228571	lr 0.000675
Train: 	Epoch  219	Batch   2	Step   2193	Loss 1.608149	UAR 0.240000	lr 0.000675
Train: 	Epoch  219	Batch   3	Step   2194	Loss 1.608151	UAR 0.200000	lr 0.000675
Train: 	Epoch  219	Batch   4	Step   2195	Loss 1.608150	UAR 0.260000	lr 0.000675
Train: 	Epoch  219	Batch   5	Step   2196	Loss 1.608150	UAR 0.200000	lr 0.000675
Train: 	Epoch  219	Batch   6	Step   2197	Loss 1.608150	UAR 0.250000	lr 0.000675
Train: 	Epoch  219	Batch   7	Step   2198	Loss 1.608150	UAR 0.240000	lr 0.000675
Train: 	Epoch  219	Batch   8	Step   2199	Loss 1.608151	UAR 0.200000	lr 0.000674
Train: 	Epoch  219	Batch   9	Step   2200	Loss 1.608150	UAR 0.375000	lr 0.000674
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  220	Batch   0	Step   2201	Loss 1.608149	UAR 0.254545	lr 0.000674
Train: 	Epoch  220	Batch   1	Step   2202	Loss 1.608149	UAR 0.225000	lr 0.000674
Train: 	Epoch  220	Batch   2	Step   2203	Loss 1.608150	UAR 0.200000	lr 0.000674
Train: 	Epoch  220	Batch   3	Step   2204	Loss 1.608150	UAR 0.225000	lr 0.000674
Train: 	Epoch  220	Batch   4	Step   2205	Loss 1.608150	UAR 0.266667	lr 0.000673
Train: 	Epoch  220	Batch   5	Step   2206	Loss 1.608150	UAR 0.200000	lr 0.000673
Train: 	Epoch  220	Batch   6	Step   2207	Loss 1.608151	UAR 0.200000	lr 0.000673
Train: 	Epoch  220	Batch   7	Step   2208	Loss 1.608150	UAR 0.200000	lr 0.000673
Train: 	Epoch  220	Batch   8	Step   2209	Loss 1.608150	UAR 0.233333	lr 0.000673
Train: 	Epoch  220	Batch   9	Step   2210	Loss 1.608150	UAR 0.200000	lr 0.000673
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  221	Batch   0	Step   2211	Loss 1.608150	UAR 0.240000	lr 0.000673
Train: 	Epoch  221	Batch   1	Step   2212	Loss 1.608150	UAR 0.236364	lr 0.000672
Train: 	Epoch  221	Batch   2	Step   2213	Loss 1.608149	UAR 0.200000	lr 0.000672
Train: 	Epoch  221	Batch   3	Step   2214	Loss 1.608150	UAR 0.228571	lr 0.000672
Train: 	Epoch  221	Batch   4	Step   2215	Loss 1.608150	UAR 0.281250	lr 0.000672
Train: 	Epoch  221	Batch   5	Step   2216	Loss 1.608150	UAR 0.200000	lr 0.000672
Train: 	Epoch  221	Batch   6	Step   2217	Loss 1.608150	UAR 0.233333	lr 0.000672
Train: 	Epoch  221	Batch   7	Step   2218	Loss 1.608150	UAR 0.250000	lr 0.000671
Train: 	Epoch  221	Batch   8	Step   2219	Loss 1.608150	UAR 0.240000	lr 0.000671
Train: 	Epoch  221	Batch   9	Step   2220	Loss 1.608150	UAR 0.000000	lr 0.000671
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  222	Batch   0	Step   2221	Loss 1.608151	UAR 0.200000	lr 0.000671
Train: 	Epoch  222	Batch   1	Step   2222	Loss 1.608150	UAR 0.300000	lr 0.000671
Train: 	Epoch  222	Batch   2	Step   2223	Loss 1.608150	UAR 0.200000	lr 0.000671
Train: 	Epoch  222	Batch   3	Step   2224	Loss 1.608150	UAR 0.228571	lr 0.000671
Train: 	Epoch  222	Batch   4	Step   2225	Loss 1.608150	UAR 0.200000	lr 0.000670
Train: 	Epoch  222	Batch   5	Step   2226	Loss 1.608151	UAR 0.200000	lr 0.000670
Train: 	Epoch  222	Batch   6	Step   2227	Loss 1.608151	UAR 0.240000	lr 0.000670
Train: 	Epoch  222	Batch   7	Step   2228	Loss 1.608152	UAR 0.240000	lr 0.000670
Train: 	Epoch  222	Batch   8	Step   2229	Loss 1.608151	UAR 0.275000	lr 0.000670
Train: 	Epoch  222	Batch   9	Step   2230	Loss 1.608150	UAR 0.375000	lr 0.000670
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  223	Batch   0	Step   2231	Loss 1.608149	UAR 0.250000	lr 0.000669
Train: 	Epoch  223	Batch   1	Step   2232	Loss 1.608150	UAR 0.222222	lr 0.000669
Train: 	Epoch  223	Batch   2	Step   2233	Loss 1.608151	UAR 0.200000	lr 0.000669
Train: 	Epoch  223	Batch   3	Step   2234	Loss 1.608151	UAR 0.200000	lr 0.000669
Train: 	Epoch  223	Batch   4	Step   2235	Loss 1.608151	UAR 0.200000	lr 0.000669
Train: 	Epoch  223	Batch   5	Step   2236	Loss 1.608151	UAR 0.266667	lr 0.000669
Train: 	Epoch  223	Batch   6	Step   2237	Loss 1.608150	UAR 0.266667	lr 0.000669
Train: 	Epoch  223	Batch   7	Step   2238	Loss 1.608151	UAR 0.200000	lr 0.000668
Train: 	Epoch  223	Batch   8	Step   2239	Loss 1.608150	UAR 0.266667	lr 0.000668
Train: 	Epoch  223	Batch   9	Step   2240	Loss 1.608150	UAR 0.200000	lr 0.000668
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  224	Batch   0	Step   2241	Loss 1.608150	UAR 0.200000	lr 0.000668
Train: 	Epoch  224	Batch   1	Step   2242	Loss 1.608151	UAR 0.215385	lr 0.000668
Train: 	Epoch  224	Batch   2	Step   2243	Loss 1.608151	UAR 0.200000	lr 0.000668
Train: 	Epoch  224	Batch   3	Step   2244	Loss 1.608150	UAR 0.320000	lr 0.000668
Train: 	Epoch  224	Batch   4	Step   2245	Loss 1.608150	UAR 0.200000	lr 0.000667
Train: 	Epoch  224	Batch   5	Step   2246	Loss 1.608150	UAR 0.233333	lr 0.000667
Train: 	Epoch  224	Batch   6	Step   2247	Loss 1.608148	UAR 0.300000	lr 0.000667
Train: 	Epoch  224	Batch   7	Step   2248	Loss 1.608149	UAR 0.200000	lr 0.000667
Train: 	Epoch  224	Batch   8	Step   2249	Loss 1.608150	UAR 0.222222	lr 0.000667
Train: 	Epoch  224	Batch   9	Step   2250	Loss 1.608150	UAR 0.250000	lr 0.000667
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  225	Batch   0	Step   2251	Loss 1.608150	UAR 0.240000	lr 0.000667
Train: 	Epoch  225	Batch   1	Step   2252	Loss 1.608150	UAR 0.240000	lr 0.000666
Train: 	Epoch  225	Batch   2	Step   2253	Loss 1.608149	UAR 0.300000	lr 0.000666
Train: 	Epoch  225	Batch   3	Step   2254	Loss 1.608148	UAR 0.280000	lr 0.000666
Train: 	Epoch  225	Batch   4	Step   2255	Loss 1.608147	UAR 0.225000	lr 0.000666
Train: 	Epoch  225	Batch   5	Step   2256	Loss 1.608147	UAR 0.240000	lr 0.000666
Train: 	Epoch  225	Batch   6	Step   2257	Loss 1.608147	UAR 0.222222	lr 0.000666
Train: 	Epoch  225	Batch   7	Step   2258	Loss 1.608149	UAR 0.200000	lr 0.000665
Train: 	Epoch  225	Batch   8	Step   2259	Loss 1.608150	UAR 0.200000	lr 0.000665
Train: 	Epoch  225	Batch   9	Step   2260	Loss 1.608150	UAR 0.250000	lr 0.000665
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  226	Batch   0	Step   2261	Loss 1.608151	UAR 0.220000	lr 0.000665
Train: 	Epoch  226	Batch   1	Step   2262	Loss 1.608150	UAR 0.257143	lr 0.000665
Train: 	Epoch  226	Batch   2	Step   2263	Loss 1.608150	UAR 0.200000	lr 0.000665
Train: 	Epoch  226	Batch   3	Step   2264	Loss 1.608150	UAR 0.240000	lr 0.000665
Train: 	Epoch  226	Batch   4	Step   2265	Loss 1.608150	UAR 0.200000	lr 0.000664
Train: 	Epoch  226	Batch   5	Step   2266	Loss 1.608150	UAR 0.244444	lr 0.000664
Train: 	Epoch  226	Batch   6	Step   2267	Loss 1.608151	UAR 0.220000	lr 0.000664
Train: 	Epoch  226	Batch   7	Step   2268	Loss 1.608150	UAR 0.250000	lr 0.000664
Train: 	Epoch  226	Batch   8	Step   2269	Loss 1.608150	UAR 0.233333	lr 0.000664
Train: 	Epoch  226	Batch   9	Step   2270	Loss 1.608150	UAR 0.200000	lr 0.000664
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  227	Batch   0	Step   2271	Loss 1.608150	UAR 0.240000	lr 0.000664
Train: 	Epoch  227	Batch   1	Step   2272	Loss 1.608150	UAR 0.220000	lr 0.000663
Train: 	Epoch  227	Batch   2	Step   2273	Loss 1.608150	UAR 0.257143	lr 0.000663
Train: 	Epoch  227	Batch   3	Step   2274	Loss 1.608149	UAR 0.250000	lr 0.000663
Train: 	Epoch  227	Batch   4	Step   2275	Loss 1.608150	UAR 0.222222	lr 0.000663
Train: 	Epoch  227	Batch   5	Step   2276	Loss 1.608150	UAR 0.250000	lr 0.000663
Train: 	Epoch  227	Batch   6	Step   2277	Loss 1.608149	UAR 0.200000	lr 0.000663
Train: 	Epoch  227	Batch   7	Step   2278	Loss 1.608149	UAR 0.200000	lr 0.000663
Train: 	Epoch  227	Batch   8	Step   2279	Loss 1.608149	UAR 0.233333	lr 0.000662
Train: 	Epoch  227	Batch   9	Step   2280	Loss 1.608150	UAR 0.000000	lr 0.000662
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  228	Batch   0	Step   2281	Loss 1.608149	UAR 0.257143	lr 0.000662
Train: 	Epoch  228	Batch   1	Step   2282	Loss 1.608150	UAR 0.200000	lr 0.000662
Train: 	Epoch  228	Batch   2	Step   2283	Loss 1.608150	UAR 0.233333	lr 0.000662
Train: 	Epoch  228	Batch   3	Step   2284	Loss 1.608149	UAR 0.228571	lr 0.000662
Train: 	Epoch  228	Batch   4	Step   2285	Loss 1.608149	UAR 0.228571	lr 0.000662
Train: 	Epoch  228	Batch   5	Step   2286	Loss 1.608149	UAR 0.200000	lr 0.000661
Train: 	Epoch  228	Batch   6	Step   2287	Loss 1.608150	UAR 0.200000	lr 0.000661
Train: 	Epoch  228	Batch   7	Step   2288	Loss 1.608150	UAR 0.280000	lr 0.000661
Train: 	Epoch  228	Batch   8	Step   2289	Loss 1.608150	UAR 0.250000	lr 0.000661
Train: 	Epoch  228	Batch   9	Step   2290	Loss 1.608150	UAR 0.333333	lr 0.000661
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  229	Batch   0	Step   2291	Loss 1.608148	UAR 0.300000	lr 0.000661
Train: 	Epoch  229	Batch   1	Step   2292	Loss 1.608148	UAR 0.233333	lr 0.000661
Train: 	Epoch  229	Batch   2	Step   2293	Loss 1.608148	UAR 0.220000	lr 0.000660
Train: 	Epoch  229	Batch   3	Step   2294	Loss 1.608149	UAR 0.200000	lr 0.000660
Train: 	Epoch  229	Batch   4	Step   2295	Loss 1.608149	UAR 0.233333	lr 0.000660
Train: 	Epoch  229	Batch   5	Step   2296	Loss 1.608149	UAR 0.266667	lr 0.000660
Train: 	Epoch  229	Batch   6	Step   2297	Loss 1.608149	UAR 0.233333	lr 0.000660
Train: 	Epoch  229	Batch   7	Step   2298	Loss 1.608150	UAR 0.200000	lr 0.000660
Train: 	Epoch  229	Batch   8	Step   2299	Loss 1.608151	UAR 0.200000	lr 0.000660
Train: 	Epoch  229	Batch   9	Step   2300	Loss 1.608150	UAR 0.300000	lr 0.000659
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  230	Batch   0	Step   2301	Loss 1.608150	UAR 0.233333	lr 0.000659
Train: 	Epoch  230	Batch   1	Step   2302	Loss 1.608150	UAR 0.250000	lr 0.000659
Train: 	Epoch  230	Batch   2	Step   2303	Loss 1.608150	UAR 0.220000	lr 0.000659
Train: 	Epoch  230	Batch   3	Step   2304	Loss 1.608150	UAR 0.200000	lr 0.000659
Train: 	Epoch  230	Batch   4	Step   2305	Loss 1.608150	UAR 0.200000	lr 0.000659
Train: 	Epoch  230	Batch   5	Step   2306	Loss 1.608150	UAR 0.266667	lr 0.000659
Train: 	Epoch  230	Batch   6	Step   2307	Loss 1.608150	UAR 0.230769	lr 0.000658
Train: 	Epoch  230	Batch   7	Step   2308	Loss 1.608151	UAR 0.200000	lr 0.000658
Train: 	Epoch  230	Batch   8	Step   2309	Loss 1.608150	UAR 0.285714	lr 0.000658
Train: 	Epoch  230	Batch   9	Step   2310	Loss 1.608150	UAR 0.250000	lr 0.000658
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  231	Batch   0	Step   2311	Loss 1.608149	UAR 0.244444	lr 0.000658
Train: 	Epoch  231	Batch   1	Step   2312	Loss 1.608149	UAR 0.250000	lr 0.000658
Train: 	Epoch  231	Batch   2	Step   2313	Loss 1.608149	UAR 0.228571	lr 0.000658
Train: 	Epoch  231	Batch   3	Step   2314	Loss 1.608149	UAR 0.225000	lr 0.000657
